"WEEK_START","MAIN_BILLER_ID","YEAR","MONTH","WEEK_NUMBER","TOTAL_AMOUNT","TRANSACTION_COUNT","LAST_WEEK_TOTAL_AMOUNT","LAST_WEEK_TRANSACTION_COUNT","LAST_2WEEK_TOTAL_AMOUNT","LAST_2WEEK_TRANSACTION_COUNT","NEXT_WEEK_TOTAL_AMOUNT"
2024-12-03 00:00:00.000,14,2024,12,"49",9610194.528,402184,9770152.68,433772,9089535.963,419137,10008095.604
2024-12-10 00:00:00.000,14,2024,12,"50",10008095.604,380780,9610194.528,402184,9770152.68,433772,11249686.826
2024-12-17 00:00:00.000,14,2024,12,"51",11249686.826,431517,10008095.604,380780,9610194.528,402184,11425085.234
2024-12-24 00:00:00.000,14,2024,12,"52",11425085.234,425399,11249686.826,431517,10008095.604,380780,13044222.988
2024-12-31 00:00:00.000,14,2024,12,"01",13044222.988,491944,11425085.234,425399,11249686.826,431517,10512618.04
2025-01-07 00:00:00.000,14,2025,1,"02",10512618.04,415327,13044222.988,491944,11425085.234,425399,10559183.9
2025-01-14 00:00:00.000,14,2025,1,"03",10559183.9,423037,10512618.04,415327,13044222.988,491944,11112306.57
2025-01-21 00:00:00.000,14,2025,1,"04",11112306.57,431252,10559183.9,423037,10512618.04,415327,11599530.37
2025-01-28 00:00:00.000,14,2025,1,"05",11599530.37,435203,11112306.57,431252,10559183.9,423037,11123650.95
2025-02-04 00:00:00.000,14,2025,2,"06",11123650.95,419133,11599530.37,435203,11112306.57,431252,10616633.51
2025-02-11 00:00:00.000,14,2025,2,"07",10616633.51,410286,11123650.95,419133,11599530.37,435203,10661759.4223
2025-02-18 00:00:00.000,14,2025,2,"08",10661759.4223,408160,10616633.51,410286,11123650.95,419133,11461071.45
2025-02-25 00:00:00.000,14,2025,2,"09",11461071.45,426609,10661759.4223,408160,10616633.51,410286,11294373.67
2025-03-04 00:00:00.000,14,2025,3,"10",11294373.67,412399,11461071.45,426609,10661759.4223,408160,10688859.37
2025-03-11 00:00:00.000,14,2025,3,"11",10688859.37,398411,11294373.67,412399,11461071.45,426609,10824643.65222
2025-03-18 00:00:00.000,14,2025,3,"12",10824643.65222,404055,10688859.37,398411,11294373.67,412399,11759882.44
2025-03-25 00:00:00.000,14,2025,3,"13",11759882.44,423579,10824643.65222,404055,10688859.37,398411,11659117.68
2025-04-01 00:00:00.000,14,2025,4,"14",11659117.68,433808,11759882.44,423579,10824643.65222,404055,11228933.71
2025-04-08 00:00:00.000,14,2025,4,"15",11228933.71,420378,11659117.68,433808,11759882.44,423579,11043281.12
2025-04-15 00:00:00.000,14,2025,4,"16",11043281.12,420903,11228933.71,420378,11659117.68,433808,11388506.365
2025-04-22 00:00:00.000,14,2025,4,"17",11388506.365,421185,11043281.12,420903,11228933.71,420378,11948048.26
2025-04-29 00:00:00.000,14,2025,4,"18",11948048.26,436537,11388506.365,421185,11043281.12,420903,11580632.17
2025-05-06 00:00:00.000,14,2025,5,"19",11580632.17,424643,11948048.26,436537,11388506.365,421185,10907553.02
2025-05-13 00:00:00.000,14,2025,5,"20",10907553.02,407647,11580632.17,424643,11948048.26,436537,11332411.62
2025-05-20 00:00:00.000,14,2025,5,"21",11332411.62,414264,10907553.02,407647,11580632.17,424643,11995214.35
2025-05-27 00:00:00.000,14,2025,5,"22",11995214.35,432853,11332411.62,414264,10907553.02,407647,4648650.34
2025-06-03 00:00:00.000,14,2025,6,"23",4648650.34,170167,11995214.35,432853,11332411.62,414264,
2022-12-27 00:00:00.000,15,2022,12,"52",618867.95,39039,,,,,5392270.58
2023-01-03 00:00:00.000,15,2023,1,"01",5392270.58,324775,618867.95,39039,,,5947601.73
2023-01-10 00:00:00.000,15,2023,1,"02",5947601.73,364040,5392270.58,324775,618867.95,39039,6004181.66
2023-01-17 00:00:00.000,15,2023,1,"03",6004181.66,365181,5947601.73,364040,5392270.58,324775,6108013.32
2023-01-24 00:00:00.000,15,2023,1,"04",6108013.32,377535,6004181.66,365181,5947601.73,364040,6152230.9
2023-01-31 00:00:00.000,15,2023,1,"05",6152230.9,372012,6108013.32,377535,6004181.66,365181,5893315.33
2023-02-07 00:00:00.000,15,2023,2,"06",5893315.33,352224,6152230.9,372012,6108013.32,377535,5832906.47
2023-02-14 00:00:00.000,15,2023,2,"07",5832906.47,354285,5893315.33,352224,6152230.9,372012,5985625.42
2023-02-21 00:00:00.000,15,2023,2,"08",5985625.42,364586,5832906.47,354285,5893315.33,352224,5978209.22
2023-02-28 00:00:00.000,15,2023,2,"09",5978209.22,356642,5985625.42,364586,5832906.47,354285,5771226.12
2023-03-07 00:00:00.000,15,2023,3,"10",5771226.12,351229,5978209.22,356642,5985625.42,364586,4939844.99
2023-03-14 00:00:00.000,15,2023,3,"11",4939844.99,301494,5771226.12,351229,5978209.22,356642,5508574.86
2023-03-21 00:00:00.000,15,2023,3,"12",5508574.86,323212,4939844.99,301494,5771226.12,351229,5616949
2023-03-28 00:00:00.000,15,2023,3,"13",5616949,326022,5508574.86,323212,4939844.99,301494,5612171.03
2023-04-04 00:00:00.000,15,2023,4,"14",5612171.03,331748,5616949,326022,5508574.86,323212,5509851.85
2023-04-11 00:00:00.000,15,2023,4,"15",5509851.85,324781,5612171.03,331748,5616949,326022,6032575.49
2023-04-18 00:00:00.000,15,2023,4,"16",6032575.49,350980,5509851.85,324781,5612171.03,331748,5608338.95
2023-04-25 00:00:00.000,15,2023,4,"17",5608338.95,338945,6032575.49,350980,5509851.85,324781,5611004.07
2023-05-02 00:00:00.000,15,2023,5,"18",5611004.07,331147,5608338.95,338945,6032575.49,350980,5735621.89
2023-05-09 00:00:00.000,15,2023,5,"19",5735621.89,342910,5611004.07,331147,5608338.95,338945,5716015.66
2023-05-16 00:00:00.000,15,2023,5,"20",5716015.66,340332,5735621.89,342910,5611004.07,331147,5310030.29
2023-05-23 00:00:00.000,15,2023,5,"21",5310030.29,311146,5716015.66,340332,5735621.89,342910,5384864.78
2023-05-30 00:00:00.000,15,2023,5,"22",5384864.78,315309,5310030.29,311146,5716015.66,340332,5508717.77
2023-06-06 00:00:00.000,15,2023,6,"23",5508717.77,320852,5384864.78,315309,5310030.29,311146,5357527.23
2023-06-13 00:00:00.000,15,2023,6,"24",5357527.23,303709,5508717.77,320852,5384864.78,315309,5315561.35
2023-06-20 00:00:00.000,15,2023,6,"25",5315561.35,309586,5357527.23,303709,5508717.77,320852,5790823.83
2023-06-27 00:00:00.000,15,2023,6,"26",5790823.83,330163,5315561.35,309586,5357527.23,303709,5532286.9
2023-07-04 00:00:00.000,15,2023,7,"27",5532286.9,299649,5790823.83,330163,5315561.35,309586,5294345.63
2023-07-11 00:00:00.000,15,2023,7,"28",5294345.63,298575,5532286.9,299649,5790823.83,330163,5334112.85
2023-07-18 00:00:00.000,15,2023,7,"29",5334112.85,303130,5294345.63,298575,5532286.9,299649,4937538.45
2023-07-25 00:00:00.000,15,2023,7,"30",4937538.45,283669,5334112.85,303130,5294345.63,298575,5207928.82
2023-08-01 00:00:00.000,15,2023,8,"31",5207928.82,300746,4937538.45,283669,5334112.85,303130,5326725.77
2023-08-08 00:00:00.000,15,2023,8,"32",5326725.77,301459,5207928.82,300746,4937538.45,283669,5341229.67
2023-08-15 00:00:00.000,15,2023,8,"33",5341229.67,327194,5326725.77,301459,5207928.82,300746,5525361.03
2023-08-22 00:00:00.000,15,2023,8,"34",5525361.03,331476,5341229.67,327194,5326725.77,301459,6051581.97
2023-08-29 00:00:00.000,15,2023,8,"35",6051581.97,372625,5525361.03,331476,5341229.67,327194,6574595.76
2023-09-05 00:00:00.000,15,2023,9,"36",6574595.76,411610,6051581.97,372625,5525361.03,331476,6676444.09
2023-09-12 00:00:00.000,15,2023,9,"37",6676444.09,405631,6574595.76,411610,6051581.97,372625,4993787.91
2023-09-19 00:00:00.000,15,2023,9,"38",4993787.91,286748,6676444.09,405631,6574595.76,411610,5335989.41
2023-09-26 00:00:00.000,15,2023,9,"39",5335989.41,306566,4993787.91,286748,6676444.09,405631,5219917.72
2023-10-03 00:00:00.000,15,2023,10,"40",5219917.72,287280,5335989.41,306566,4993787.91,286748,5300010.05
2023-10-10 00:00:00.000,15,2023,10,"41",5300010.05,296778,5219917.72,287280,5335989.41,306566,5526572.02
2023-10-17 00:00:00.000,15,2023,10,"42",5526572.02,315083,5300010.05,296778,5219917.72,287280,5747855.25
2023-10-24 00:00:00.000,15,2023,10,"43",5747855.25,314691,5526572.02,315083,5300010.05,296778,5961694.5
2023-10-31 00:00:00.000,15,2023,10,"44",5961694.5,334792,5747855.25,314691,5526572.02,315083,5861613.49
2023-11-07 00:00:00.000,15,2023,11,"45",5861613.49,324844,5961694.5,334792,5747855.25,314691,5732954.24
2023-11-14 00:00:00.000,15,2023,11,"46",5732954.24,318506,5861613.49,324844,5961694.5,334792,5681419.11
2023-11-21 00:00:00.000,15,2023,11,"47",5681419.11,309965,5732954.24,318506,5861613.49,324844,6020915.24
2023-11-28 00:00:00.000,15,2023,11,"48",6020915.24,323501,5681419.11,309965,5732954.24,318506,7171905.3
2023-12-05 00:00:00.000,15,2023,12,"49",7171905.3,390511,6020915.24,323501,5681419.11,309965,7190479.47
2023-12-12 00:00:00.000,15,2023,12,"50",7190479.47,407827,7171905.3,390511,6020915.24,323501,7245472.62
2023-12-19 00:00:00.000,15,2023,12,"51",7245472.62,404966,7190479.47,407827,7171905.3,390511,9573740.36
2023-12-26 00:00:00.000,15,2023,12,"52",9573740.36,526979,7245472.62,404966,7190479.47,407827,9491908.66
2024-01-02 00:00:00.000,15,2024,1,"01",9491908.66,496214,9573740.36,526979,7245472.62,404966,8682018.4
2024-01-09 00:00:00.000,15,2024,1,"02",8682018.4,451195,9491908.66,496214,9573740.36,526979,9212393.86
2024-01-16 00:00:00.000,15,2024,1,"03",9212393.86,468302,8682018.4,451195,9491908.66,496214,9939587.41
2024-01-23 00:00:00.000,15,2024,1,"04",9939587.41,481834,9212393.86,468302,8682018.4,451195,10196367.2
2024-01-30 00:00:00.000,15,2024,1,"05",10196367.2,510818,9939587.41,481834,9212393.86,468302,10411340.64
2024-02-06 00:00:00.000,15,2024,2,"06",10411340.64,537171,10196367.2,510818,9939587.41,481834,11110502.62
2024-02-13 00:00:00.000,15,2024,2,"07",11110502.62,564666,10411340.64,537171,10196367.2,510818,11145262.1908
2024-02-20 00:00:00.000,15,2024,2,"08",11145262.1908,536220,11110502.62,564666,10411340.64,537171,11399278.243
2024-02-27 00:00:00.000,15,2024,2,"09",11399278.243,560948,11145262.1908,536220,11110502.62,564666,11816968.1302
2024-03-05 00:00:00.000,15,2024,3,"10",11816968.1302,604508,11399278.243,560948,11145262.1908,536220,11161214.7496
2024-03-12 00:00:00.000,15,2024,3,"11",11161214.7496,528435,11816968.1302,604508,11399278.243,560948,10563266.172
2024-03-19 00:00:00.000,15,2024,3,"12",10563266.172,505212,11161214.7496,528435,11816968.1302,604508,11945440.8148
2024-03-26 00:00:00.000,15,2024,3,"13",11945440.8148,634159,10563266.172,505212,11161214.7496,528435,11409729.314
2024-04-02 00:00:00.000,15,2024,4,"14",11409729.314,555338,11945440.8148,634159,10563266.172,505212,13123607.3176
2024-04-09 00:00:00.000,15,2024,4,"15",13123607.3176,685480,11409729.314,555338,11945440.8148,634159,12217649.98
2024-04-16 00:00:00.000,15,2024,4,"16",12217649.98,648908,13123607.3176,685480,11409729.314,555338,12746198.5872
2024-04-23 00:00:00.000,15,2024,4,"17",12746198.5872,674130,12217649.98,648908,13123607.3176,685480,13142055.6408
2024-04-30 00:00:00.000,15,2024,4,"18",13142055.6408,664799,12746198.5872,674130,12217649.98,648908,11910753.7284
2024-05-07 00:00:00.000,15,2024,5,"19",11910753.7284,619538,13142055.6408,664799,12746198.5872,674130,10794118.1966
2024-05-14 00:00:00.000,15,2024,5,"20",10794118.1966,568594,11910753.7284,619538,13142055.6408,664799,11548549.7898
2024-05-21 00:00:00.000,15,2024,5,"21",11548549.7898,615370,10794118.1966,568594,11910753.7284,619538,11471358.7354
2024-05-28 00:00:00.000,15,2024,5,"22",11471358.7354,603310,11548549.7898,615370,10794118.1966,568594,11841760.1204
2024-06-04 00:00:00.000,15,2024,6,"23",11841760.1204,614067,11471358.7354,603310,11548549.7898,615370,11887106.538
2024-06-11 00:00:00.000,15,2024,6,"24",11887106.538,599649,11841760.1204,614067,11471358.7354,603310,10697964.5356
2024-06-18 00:00:00.000,15,2024,6,"25",10697964.5356,559473,11887106.538,599649,11841760.1204,614067,11084876.68
2024-06-25 00:00:00.000,15,2024,6,"26",11084876.68,566129,10697964.5356,559473,11887106.538,599649,12141461.1554
2024-07-02 00:00:00.000,15,2024,7,"27",12141461.1554,624584,11084876.68,566129,10697964.5356,559473,12967969.6352
2024-07-09 00:00:00.000,15,2024,7,"28",12967969.6352,666713,12141461.1554,624584,11084876.68,566129,13206318.6876
2024-07-16 00:00:00.000,15,2024,7,"29",13206318.6876,685473,12967969.6352,666713,12141461.1554,624584,12505710.7092
2024-07-23 00:00:00.000,15,2024,7,"30",12505710.7092,664496,13206318.6876,685473,12967969.6352,666713,12721447.7828
2024-07-30 00:00:00.000,15,2024,7,"31",12721447.7828,664648,12505710.7092,664496,13206318.6876,685473,13964404.7742
2024-08-06 00:00:00.000,15,2024,8,"32",13964404.7742,787152,12721447.7828,664648,12505710.7092,664496,10872561.6026
2024-08-13 00:00:00.000,15,2024,8,"33",10872561.6026,522173,13964404.7742,787152,12721447.7828,664648,12849668.9114
2024-08-20 00:00:00.000,15,2024,8,"34",12849668.9114,655866,10872561.6026,522173,13964404.7742,787152,14107389.267
2024-08-27 00:00:00.000,15,2024,8,"35",14107389.267,776574,12849668.9114,655866,10872561.6026,522173,15315398.0838
2024-09-03 00:00:00.000,15,2024,9,"36",15315398.0838,815946,14107389.267,776574,12849668.9114,655866,12627642.1476
2024-09-10 00:00:00.000,15,2024,9,"37",12627642.1476,623281,15315398.0838,815946,14107389.267,776574,12945302.1966
2024-09-17 00:00:00.000,15,2024,9,"38",12945302.1966,628490,12627642.1476,623281,15315398.0838,815946,14788588.8374
2024-09-24 00:00:00.000,15,2024,9,"39",14788588.8374,746900,12945302.1966,628490,12627642.1476,623281,14584104.0218
2024-10-01 00:00:00.000,15,2024,10,"40",14584104.0218,707780,14788588.8374,746900,12945302.1966,628490,14472480.2846
2024-10-08 00:00:00.000,15,2024,10,"41",14472480.2846,731930,14584104.0218,707780,14788588.8374,746900,14884790.3624
2024-10-15 00:00:00.000,15,2024,10,"42",14884790.3624,744012,14472480.2846,731930,14584104.0218,707780,14696337.0814
2024-10-22 00:00:00.000,15,2024,10,"43",14696337.0814,742469,14884790.3624,744012,14472480.2846,731930,15461733.293
2024-10-29 00:00:00.000,15,2024,10,"44",15461733.293,775487,14696337.0814,742469,14884790.3624,744012,15161424.3652
2024-11-05 00:00:00.000,15,2024,11,"45",15161424.3652,764598,15461733.293,775487,14696337.0814,742469,15549420.418
2024-11-12 00:00:00.000,15,2024,11,"46",15549420.418,770735,15161424.3652,764598,15461733.293,775487,18718267.7399
2024-11-19 00:00:00.000,15,2024,11,"47",18718267.7399,838120,15549420.418,770735,15161424.3652,764598,21246236.0017
2024-11-26 00:00:00.000,15,2024,11,"48",21246236.0017,990370,18718267.7399,838120,15549420.418,770735,22264786.9136
2024-12-03 00:00:00.000,15,2024,12,"49",22264786.9136,1025559,21246236.0017,990370,18718267.7399,838120,18459051.1426
2024-12-10 00:00:00.000,15,2024,12,"50",18459051.1426,754806,22264786.9136,1025559,21246236.0017,990370,19960335.2784
2024-12-17 00:00:00.000,15,2024,12,"51",19960335.2784,797937,18459051.1426,754806,22264786.9136,1025559,18968377.0014
2024-12-24 00:00:00.000,15,2024,12,"52",18968377.0014,706222,19960335.2784,797937,18459051.1426,754806,21425203.9524
2024-12-31 00:00:00.000,15,2024,12,"01",21425203.9524,780825,18968377.0014,706222,19960335.2784,797937,21631897.1352
2025-01-07 00:00:00.000,15,2025,1,"02",21631897.1352,826385,21425203.9524,780825,18968377.0014,706222,21086109.38
2025-01-14 00:00:00.000,15,2025,1,"03",21086109.38,831816,21631897.1352,826385,21425203.9524,780825,19693873.47
2025-01-21 00:00:00.000,15,2025,1,"04",19693873.47,784745,21086109.38,831816,21631897.1352,826385,19549845.55
2025-01-28 00:00:00.000,15,2025,1,"05",19549845.55,762177,19693873.47,784745,21086109.38,831816,18816286.79
2025-02-04 00:00:00.000,15,2025,2,"06",18816286.79,717121,19549845.55,762177,19693873.47,784745,18299205.37
2025-02-11 00:00:00.000,15,2025,2,"07",18299205.37,714947,18816286.79,717121,19549845.55,762177,19294554.73
2025-02-18 00:00:00.000,15,2025,2,"08",19294554.73,769102,18299205.37,714947,18816286.79,717121,20021809.54
2025-02-25 00:00:00.000,15,2025,2,"09",20021809.54,774489,19294554.73,769102,18299205.37,714947,20525622.24
2025-03-04 00:00:00.000,15,2025,3,"10",20525622.24,783610,20021809.54,774489,19294554.73,769102,19529762.64
2025-03-11 00:00:00.000,15,2025,3,"11",19529762.64,747599,20525622.24,783610,20021809.54,774489,18809891.84
2025-03-18 00:00:00.000,15,2025,3,"12",18809891.84,736554,19529762.64,747599,20525622.24,783610,20268137.19
2025-03-25 00:00:00.000,15,2025,3,"13",20268137.19,774854,18809891.84,736554,19529762.64,747599,20560242.97
2025-04-01 00:00:00.000,15,2025,4,"14",20560242.97,812792,20268137.19,774854,18809891.84,736554,19688996.25
2025-04-08 00:00:00.000,15,2025,4,"15",19688996.25,764245,20560242.97,812792,20268137.19,774854,19036079.64
2025-04-15 00:00:00.000,15,2025,4,"16",19036079.64,752632,19688996.25,764245,20560242.97,812792,19857589.8
2025-04-22 00:00:00.000,15,2025,4,"17",19857589.8,776934,19036079.64,752632,19688996.25,764245,20664149.84
2025-04-29 00:00:00.000,15,2025,4,"18",20664149.84,782460,19857589.8,776934,19036079.64,752632,20628451.31
2025-05-06 00:00:00.000,15,2025,5,"19",20628451.31,781516,20664149.84,782460,19857589.8,776934,19656769.14
2025-05-13 00:00:00.000,15,2025,5,"20",19656769.14,763044,20628451.31,781516,20664149.84,782460,20033865.91
2025-05-20 00:00:00.000,15,2025,5,"21",20033865.91,768108,19656769.14,763044,20628451.31,781516,20723614.86
2025-05-27 00:00:00.000,15,2025,5,"22",20723614.86,789759,20033865.91,768108,19656769.14,763044,7715166.45
2025-06-03 00:00:00.000,15,2025,6,"23",7715166.45,273746,20723614.86,789759,20033865.91,768108,
2022-12-27 00:00:00.000,16,2022,12,"52",674088.51,8470,,,,,5429718.47
2023-01-03 00:00:00.000,16,2023,1,"01",5429718.47,65152,674088.51,8470,,,5715321.97
2023-01-10 00:00:00.000,16,2023,1,"02",5715321.97,69491,5429718.47,65152,674088.51,8470,6634420.53
2023-01-17 00:00:00.000,16,2023,1,"03",6634420.53,77044,5715321.97,69491,5429718.47,65152,6872891.49
2023-01-24 00:00:00.000,16,2023,1,"04",6872891.49,78873,6634420.53,77044,5715321.97,69491,7393429.38
2023-01-31 00:00:00.000,16,2023,1,"05",7393429.38,83228,6872891.49,78873,6634420.53,77044,6494723.06
2023-02-07 00:00:00.000,16,2023,2,"06",6494723.06,74483,7393429.38,83228,6872891.49,78873,6096607.48
2023-02-14 00:00:00.000,16,2023,2,"07",6096607.48,70412,6494723.06,74483,7393429.38,83228,6313637.92
2023-02-21 00:00:00.000,16,2023,2,"08",6313637.92,71586,6096607.48,70412,6494723.06,74483,6545660.5
2023-02-28 00:00:00.000,16,2023,2,"09",6545660.5,72915,6313637.92,71586,6096607.48,70412,5446142.69
2023-03-07 00:00:00.000,16,2023,3,"10",5446142.69,64794,6545660.5,72915,6313637.92,71586,4754959.39
2023-03-14 00:00:00.000,16,2023,3,"11",4754959.39,55422,5446142.69,64794,6545660.5,72915,6064707.16
2023-03-21 00:00:00.000,16,2023,3,"12",6064707.16,67955,4754959.39,55422,5446142.69,64794,6579533.04
2023-03-28 00:00:00.000,16,2023,3,"13",6579533.04,72583,6064707.16,67955,4754959.39,55422,5414135.96
2023-04-04 00:00:00.000,16,2023,4,"14",5414135.96,61948,6579533.04,72583,6064707.16,67955,5209815.78
2023-04-11 00:00:00.000,16,2023,4,"15",5209815.78,60001,5414135.96,61948,6579533.04,72583,6855001.89
2023-04-18 00:00:00.000,16,2023,4,"16",6855001.89,79519,5209815.78,60001,5414135.96,61948,6470578.38
2023-04-25 00:00:00.000,16,2023,4,"17",6470578.38,75887,6855001.89,79519,5209815.78,60001,6126210.27
2023-05-02 00:00:00.000,16,2023,5,"18",6126210.27,71671,6470578.38,75887,6855001.89,79519,5757284.69
2023-05-09 00:00:00.000,16,2023,5,"19",5757284.69,68426,6126210.27,71671,6470578.38,75887,5592090.74
2023-05-16 00:00:00.000,16,2023,5,"20",5592090.74,65713,5757284.69,68426,6126210.27,71671,5240039.48
2023-05-23 00:00:00.000,16,2023,5,"21",5240039.48,61538,5592090.74,65713,5757284.69,68426,6093219.57
2023-05-30 00:00:00.000,16,2023,5,"22",6093219.57,66192,5240039.48,61538,5592090.74,65713,5523145.76
2023-06-06 00:00:00.000,16,2023,6,"23",5523145.76,62569,6093219.57,66192,5240039.48,61538,6066717.78
2023-06-13 00:00:00.000,16,2023,6,"24",6066717.78,66793,5523145.76,62569,6093219.57,66192,6662879.22
2023-06-20 00:00:00.000,16,2023,6,"25",6662879.22,69969,6066717.78,66793,5523145.76,62569,7027826.95
2023-06-27 00:00:00.000,16,2023,6,"26",7027826.95,75827,6662879.22,69969,6066717.78,66793,6212929.37
2023-07-04 00:00:00.000,16,2023,7,"27",6212929.37,67903,7027826.95,75827,6662879.22,69969,5952287.05
2023-07-11 00:00:00.000,16,2023,7,"28",5952287.05,63031,6212929.37,67903,7027826.95,75827,6511273.97
2023-07-18 00:00:00.000,16,2023,7,"29",6511273.97,69392,5952287.05,63031,6212929.37,67903,6502994.17
2023-07-25 00:00:00.000,16,2023,7,"30",6502994.17,69261,6511273.97,69392,5952287.05,63031,6692727.95
2023-08-01 00:00:00.000,16,2023,8,"31",6692727.95,73860,6502994.17,69261,6511273.97,69392,6304334.32
2023-08-08 00:00:00.000,16,2023,8,"32",6304334.32,70941,6692727.95,73860,6502994.17,69261,6191086.47
2023-08-15 00:00:00.000,16,2023,8,"33",6191086.47,67435,6304334.32,70941,6692727.95,73860,5985317.27
2023-08-22 00:00:00.000,16,2023,8,"34",5985317.27,63007,6191086.47,67435,6304334.32,70941,6534316.82
2023-08-29 00:00:00.000,16,2023,8,"35",6534316.82,67562,5985317.27,63007,6191086.47,67435,6215547.27
2023-09-05 00:00:00.000,16,2023,9,"36",6215547.27,65919,6534316.82,67562,5985317.27,63007,5765172.7
2023-09-12 00:00:00.000,16,2023,9,"37",5765172.7,63923,6215547.27,65919,6534316.82,67562,5909267.23
2023-09-19 00:00:00.000,16,2023,9,"38",5909267.23,63939,5765172.7,63923,6215547.27,65919,6298060.8
2023-09-26 00:00:00.000,16,2023,9,"39",6298060.8,66242,5909267.23,63939,5765172.7,63923,6794695.84
2023-10-03 00:00:00.000,16,2023,10,"40",6794695.84,70191,6298060.8,66242,5909267.23,63939,7301814.12
2023-10-10 00:00:00.000,16,2023,10,"41",7301814.12,77060,6794695.84,70191,6298060.8,66242,5866337.78
2023-10-17 00:00:00.000,16,2023,10,"42",5866337.78,66554,7301814.12,77060,6794695.84,70191,4886277
2023-10-24 00:00:00.000,16,2023,10,"43",4886277,56384,5866337.78,66554,7301814.12,77060,5183348.11
2023-10-31 00:00:00.000,16,2023,10,"44",5183348.11,60029,4886277,56384,5866337.78,66554,5829416.27
2023-11-07 00:00:00.000,16,2023,11,"45",5829416.27,66883,5183348.11,60029,4886277,56384,6239237.16
2023-11-14 00:00:00.000,16,2023,11,"46",6239237.16,71448,5829416.27,66883,5183348.11,60029,6010037.06
2023-11-21 00:00:00.000,16,2023,11,"47",6010037.06,67852,6239237.16,71448,5829416.27,66883,6731402.87
2023-11-28 00:00:00.000,16,2023,11,"48",6731402.87,72420,6010037.06,67852,6239237.16,71448,6687370.87
2023-12-05 00:00:00.000,16,2023,12,"49",6687370.87,76739,6731402.87,72420,6010037.06,67852,6268216.33
2023-12-12 00:00:00.000,16,2023,12,"50",6268216.33,71001,6687370.87,76739,6731402.87,72420,6473590.24
2023-12-19 00:00:00.000,16,2023,12,"51",6473590.24,73369,6268216.33,71001,6687370.87,76739,8009759.65
2023-12-26 00:00:00.000,16,2023,12,"52",8009759.65,88807,6473590.24,73369,6268216.33,71001,8651784.71
2024-01-02 00:00:00.000,16,2024,1,"01",8651784.71,94880,8009759.65,88807,6473590.24,73369,8783666.38
2024-01-09 00:00:00.000,16,2024,1,"02",8783666.38,88254,8651784.71,94880,8009759.65,88807,9287390
2024-01-16 00:00:00.000,16,2024,1,"03",9287390,91086,8783666.38,88254,8651784.71,94880,10082537.23
2024-01-23 00:00:00.000,16,2024,1,"04",10082537.23,96937,9287390,91086,8783666.38,88254,10655156.38
2024-01-30 00:00:00.000,16,2024,1,"05",10655156.38,98314,10082537.23,96937,9287390,91086,9672066.44
2024-02-06 00:00:00.000,16,2024,2,"06",9672066.44,89775,10655156.38,98314,10082537.23,96937,9825154.73
2024-02-13 00:00:00.000,16,2024,2,"07",9825154.73,90709,9672066.44,89775,10655156.38,98314,9913099.07
2024-02-20 00:00:00.000,16,2024,2,"08",9913099.07,90649,9825154.73,90709,9672066.44,89775,11213726.5
2024-02-27 00:00:00.000,16,2024,2,"09",11213726.5,95878,9913099.07,90649,9825154.73,90709,9532559.4
2024-03-05 00:00:00.000,16,2024,3,"10",9532559.4,86228,11213726.5,95878,9913099.07,90649,10385548.78
2024-03-12 00:00:00.000,16,2024,3,"11",10385548.78,85212,9532559.4,86228,11213726.5,95878,10273285.73
2024-03-19 00:00:00.000,16,2024,3,"12",10273285.73,87602,10385548.78,85212,9532559.4,86228,10742530.82
2024-03-26 00:00:00.000,16,2024,3,"13",10742530.82,92025,10273285.73,87602,10385548.78,85212,11180512.48
2024-04-02 00:00:00.000,16,2024,4,"14",11180512.48,94480,10742530.82,92025,10273285.73,87602,12033380.7
2024-04-09 00:00:00.000,16,2024,4,"15",12033380.7,105014,11180512.48,94480,10742530.82,92025,10563702.13
2024-04-16 00:00:00.000,16,2024,4,"16",10563702.13,99295,12033380.7,105014,11180512.48,94480,12333947.59
2024-04-23 00:00:00.000,16,2024,4,"17",12333947.59,108032,10563702.13,99295,12033380.7,105014,13309275.03
2024-04-30 00:00:00.000,16,2024,4,"18",13309275.03,112803,12333947.59,108032,10563702.13,99295,10312468.02
2024-05-07 00:00:00.000,16,2024,5,"19",10312468.02,90188,13309275.03,112803,12333947.59,108032,10518142.3
2024-05-14 00:00:00.000,16,2024,5,"20",10518142.3,95763,10312468.02,90188,13309275.03,112803,11186690.9
2024-05-21 00:00:00.000,16,2024,5,"21",11186690.9,103751,10518142.3,95763,10312468.02,90188,12053516.87
2024-05-28 00:00:00.000,16,2024,5,"22",12053516.87,105699,11186690.9,103751,10518142.3,95763,10537701.74
2024-06-04 00:00:00.000,16,2024,6,"23",10537701.74,94009,12053516.87,105699,11186690.9,103751,10142041.4
2024-06-11 00:00:00.000,16,2024,6,"24",10142041.4,94002,10537701.74,94009,12053516.87,105699,10056637.31
2024-06-18 00:00:00.000,16,2024,6,"25",10056637.31,91222,10142041.4,94002,10537701.74,94009,10650249.87
2024-06-25 00:00:00.000,16,2024,6,"26",10650249.87,94294,10056637.31,91222,10142041.4,94002,12184375.49
2024-07-02 00:00:00.000,16,2024,7,"27",12184375.49,104815,10650249.87,94294,10056637.31,91222,11030123.54
2024-07-09 00:00:00.000,16,2024,7,"28",11030123.54,99377,12184375.49,104815,10650249.87,94294,11490658.92
